,City,City Link,Course,Course Link
878,Santa Ana,http://www.golfcalifornia.com/courses/santa-ana/,River View Golf Course,http://www.golfcalifornia.com/courses/santa-ana/river-view-gc/
879,Santa Ana,http://www.golfcalifornia.com/courses/santa-ana/,Santa Ana Country Club,http://www.golfcalifornia.com/courses/santa-ana/santa-ana-cc/
880,Santa Ana,http://www.golfcalifornia.com/courses/santa-ana/,Willowick Golf Course,http://www.golfcalifornia.com/courses/santa-ana/willowick-gc/
881,Santa Barbara,http://www.golfcalifornia.com/courses/santa-barbara/,Birnam Wood Golf Club,http://www.golfcalifornia.com/courses/santa-barbara/birnam-wood-gc/
882,Santa Barbara,http://www.golfcalifornia.com/courses/santa-barbara/,Hidden Oaks Golf Course,http://www.golfcalifornia.com/courses/santa-barbara/hidden-oaks-gc/
883,Santa Barbara,http://www.golfcalifornia.com/courses/santa-barbara/,La Cumbre Country Club,http://www.golfcalifornia.com/courses/santa-barbara/la-cumbre-cc/
884,Santa Barbara,http://www.golfcalifornia.com/courses/santa-barbara/,Montecito Country Club,http://www.golfcalifornia.com/courses/santa-barbara/montecito-cc/
885,Santa Barbara,http://www.golfcalifornia.com/courses/santa-barbara/,Rancho San Marcos Golf Course,http://www.golfcalifornia.com/courses/santa-barbara/rancho-san-marcos-gc/
886,Santa Barbara,http://www.golfcalifornia.com/courses/santa-barbara/,Sandpiper Golf Club,http://www.golfcalifornia.com/courses/santa-barbara/sandpiper-gc/
887,Santa Barbara,http://www.golfcalifornia.com/courses/santa-barbara/,Santa Barbara Golf Club,http://www.golfcalifornia.com/courses/santa-barbara/santa-barbara-gc/
888,Santa Barbara,http://www.golfcalifornia.com/courses/santa-barbara/,Valley Club of Montecito,http://www.golfcalifornia.com/courses/santa-barbara/valley-club-of-montecito/
889,Santa Clara,http://www.golfcalifornia.com/courses/santa-clara/,Pruneridge Golf Club,http://www.golfcalifornia.com/courses/santa-clara/pruneridge-gc/
890,Santa Clara,http://www.golfcalifornia.com/courses/santa-clara/,Santa Clara Golf & Tennis Club,http://www.golfcalifornia.com/courses/santa-clara/santa-clara-gc/
891,Santa Clarita,http://www.golfcalifornia.com/courses/santa-clarita/,Valley at Robinson Ranch,http://www.golfcalifornia.com/courses/santa-clarita/robinson-ranch-valley/
892,Santa Cruz,http://www.golfcalifornia.com/courses/santa-cruz/,DeLaveaga Golf & Lodge,http://www.golfcalifornia.com/courses/santa-cruz/delaveaga-gc/
893,Santa Cruz,http://www.golfcalifornia.com/courses/santa-cruz/,Pasatiempo Golf Club,http://www.golfcalifornia.com/courses/santa-cruz/pasatiempo-gc/
894,Santa Maria,http://www.golfcalifornia.com/courses/santa-maria/,Rancho Maria Golf Club,http://www.golfcalifornia.com/courses/santa-maria/rancho-maria-gc/
895,Santa Maria,http://www.golfcalifornia.com/courses/santa-maria/,Santa Maria Country Club,http://www.golfcalifornia.com/courses/santa-maria/santa-maria-cc/
896,Santa Maria,http://www.golfcalifornia.com/courses/santa-maria/,Sunset Ridge Golf Course,http://www.golfcalifornia.com/courses/santa-maria/sunset-ridge-gc/
897,Santa Nella,http://www.golfcalifornia.com/courses/santa-nella/,Forebay Golf Course,http://www.golfcalifornia.com/courses/santa-nella/forebay-gc/
898,Santa Paula,http://www.golfcalifornia.com/courses/santa-paula/,Mountain View Golf Course,http://www.golfcalifornia.com/courses/santa-paula/mountain-view-gc/
899,Santa Paula,http://www.golfcalifornia.com/courses/santa-paula/,Santa Paula Community Golf Course,http://www.golfcalifornia.com/courses/santa-paula/ozzie-osborns-par3/
900,Santa Rosa,http://www.golfcalifornia.com/courses/santa-rosa/,Bennett Valley Golf Course,http://www.golfcalifornia.com/courses/santa-rosa/bennett-valley-gc/
901,Santa Rosa,http://www.golfcalifornia.com/courses/santa-rosa/,East Course at Oakmont Golf Club,http://www.golfcalifornia.com/courses/santa-rosa/oakmont-east/
902,Santa Rosa,http://www.golfcalifornia.com/courses/santa-rosa/,Fairgrounds Golf Course,http://www.golfcalifornia.com/courses/santa-rosa/fairgrounds-gc/
903,Santa Rosa,http://www.golfcalifornia.com/courses/santa-rosa/,Fountaingrove Golf & Athletic Club,http://www.golfcalifornia.com/courses/santa-rosa/fountaingrove-gc/
904,Santa Rosa,http://www.golfcalifornia.com/courses/santa-rosa/,Mayacama Golf Club,http://www.golfcalifornia.com/courses/santa-rosa/mayacama-gc/
905,Santa Rosa,http://www.golfcalifornia.com/courses/santa-rosa/,Santa Rosa Golf & Country Club,http://www.golfcalifornia.com/courses/santa-rosa/santa-rosa-gcc/
906,Santa Rosa,http://www.golfcalifornia.com/courses/santa-rosa/,West Course at Oakmont Golf Club,http://www.golfcalifornia.com/courses/santa-rosa/oakmont-west/
907,Santa Rosa,http://www.golfcalifornia.com/courses/santa-rosa/,Wikiup Golf Course,http://www.golfcalifornia.com/courses/santa-rosa/wikiup-gc/
908,Santee,http://www.golfcalifornia.com/courses/santee/,Carlton Oaks Country Club,http://www.golfcalifornia.com/courses/santee/carlton-oaks-cc/
909,Saratoga,http://www.golfcalifornia.com/courses/saratoga/,Saratoga Country Club,http://www.golfcalifornia.com/courses/saratoga/saratoga-cc/
910,Scotts Valley,http://www.golfcalifornia.com/courses/scotts-valley/,Valley Gardens Golf Course,http://www.golfcalifornia.com/courses/scotts-valley/valley-gardens-gc/
911,Sea Ranch,http://www.golfcalifornia.com/courses/sea-ranch/,The Sea Ranch Golf Links,http://www.golfcalifornia.com/courses/sea-ranch/sea-ranch-golf-links/
912,Seal Beach,http://www.golfcalifornia.com/courses/seal-beach/,Leisure World Seal Beach Golf Course,http://www.golfcalifornia.com/courses/seal-beach/lesiure-world-gc/
913,Seal Beach,http://www.golfcalifornia.com/courses/seal-beach/,Old Ranch Country Club,http://www.golfcalifornia.com/courses/seal-beach/old-ranch-cc/
914,Seaside,http://www.golfcalifornia.com/courses/seaside/,BlackHorse at Bayonet/Black Horse Golf Course,http://www.golfcalifornia.com/courses/seaside/blackhorse-gc/
915,Seaside,http://www.golfcalifornia.com/courses/seaside/,The Bayonet at Bayonet/Black Horse Golf Course,http://www.golfcalifornia.com/courses/seaside/bayonet-gc/
916,Sebastopol,http://www.golfcalifornia.com/courses/sebastopol/,Sebastopol Golf Course,http://www.golfcalifornia.com/courses/sebastopol/sebastopol-gc/
917,Selma,http://www.golfcalifornia.com/courses/selma/,Selma Valley Golf Course,http://www.golfcalifornia.com/courses/selma/selma-valley-gc/
918,Simi Valley,http://www.golfcalifornia.com/courses/simi-valley/,Simi Hills Golf Course,http://www.golfcalifornia.com/courses/simi-valley/simi-hills-gc/
919,Simi Valley,http://www.golfcalifornia.com/courses/simi-valley/,Sinaloa Golf Course,http://www.golfcalifornia.com/courses/simi-valley/sinaloa-gc/
920,Simi Valley,http://www.golfcalifornia.com/courses/simi-valley/,Sky Course at Lost Canyons Golf Club,http://www.golfcalifornia.com/courses/simi-valley/lost-canyons-gc-sky/
921,Simi Valley,http://www.golfcalifornia.com/courses/simi-valley/,Wood Ranch Golf Club,http://www.golfcalifornia.com/courses/simi-valley/wood-ranch-gc/
922,Solana Beach,http://www.golfcalifornia.com/courses/solana-beach/,Lomas Santa Fe Country Club,http://www.golfcalifornia.com/courses/solana-beach/lomas-santa-fe-cc/
923,Solana Beach,http://www.golfcalifornia.com/courses/solana-beach/,Lomas Santa Fe Executive Golf Course,http://www.golfcalifornia.com/courses/solana-beach/lomas-santa-fe-executive/
924,Solvang,http://www.golfcalifornia.com/courses/solvang/,Ranch Course at Alisal,http://www.golfcalifornia.com/courses/solvang/ranch-course-at-alisal/
925,Solvang,http://www.golfcalifornia.com/courses/solvang/,River Course at Alisal,http://www.golfcalifornia.com/courses/solvang/river-course-at-alisal/
926,Somis,http://www.golfcalifornia.com/courses/somis/,Saticoy Country Club,http://www.golfcalifornia.com/courses/somis/saticoy-cc/
927,Sonoma,http://www.golfcalifornia.com/courses/sonoma/,Sonoma Golf Club,http://www.golfcalifornia.com/courses/sonoma/sonoma-gc/
928,Sonora,http://www.golfcalifornia.com/courses/sonora/,Mountain Springs Golf Club,http://www.golfcalifornia.com/courses/sonora/mountain-springs-gc/
929,Sonora,http://www.golfcalifornia.com/courses/sonora/,Phoenix Lake Golf Course,http://www.golfcalifornia.com/courses/sonora/phoenix-lake-gc/
930,South Gate,http://www.golfcalifornia.com/courses/south-gate/,South Gate Municipal Par-3 Golf Course,http://www.golfcalifornia.com/courses/south-gate/south-gate-municipal-gc/
931,South Lake Tahoe,http://www.golfcalifornia.com/courses/south-lake-tahoe/,Bijou Golf Course,http://www.golfcalifornia.com/courses/south-lake-tahoe/bijou-gc/
932,South Lake Tahoe,http://www.golfcalifornia.com/courses/south-lake-tahoe/,Lake Tahoe Golf Course,http://www.golfcalifornia.com/courses/south-lake-tahoe/lake-tahoe-gc/
933,South Lake Tahoe,http://www.golfcalifornia.com/courses/south-lake-tahoe/,Tahoe Paradise Golf Course,http://www.golfcalifornia.com/courses/south-lake-tahoe/tahoe-paradise-gc/
934,South Pasadena,http://www.golfcalifornia.com/courses/south-pasadena/,Arroyo Seco Golf Course,http://www.golfcalifornia.com/courses/south-pasadena/arroyo-seco-gc/
935,South San Francisco,http://www.golfcalifornia.com/courses/south-san-francisco/,California Golf Club of San Francisco,http://www.golfcalifornia.com/courses/south-san-francisco/california-gc/
936,Stockton,http://www.golfcalifornia.com/courses/stockton/,Brookside Country Club,http://www.golfcalifornia.com/courses/stockton/brookside-cc/
937,Stockton,http://www.golfcalifornia.com/courses/stockton/,Elkhorn Country Club,http://www.golfcalifornia.com/courses/stockton/elkhorn-cc/
938,Stockton,http://www.golfcalifornia.com/courses/stockton/,Lyons Golf Course,http://www.golfcalifornia.com/courses/stockton/lyons-gc/
939,Stockton,http://www.golfcalifornia.com/courses/stockton/,Oakmoore Golf Course,http://www.golfcalifornia.com/courses/stockton/oakmoore-gc/
940,Stockton,http://www.golfcalifornia.com/courses/stockton/,Stockton Golf & Country Club,http://www.golfcalifornia.com/courses/stockton/stockton-gcc/
941,Stockton,http://www.golfcalifornia.com/courses/stockton/,Swenson Park Executive Golf Course,http://www.golfcalifornia.com/courses/stockton/swenson-park-exec-gc/
942,Stockton,http://www.golfcalifornia.com/courses/stockton/,Swenson Park Golf Course,http://www.golfcalifornia.com/courses/stockton/swenson-park-gc/
943,Stockton,http://www.golfcalifornia.com/courses/stockton/,The Reserve at Spanos Park,http://www.golfcalifornia.com/courses/stockton/reserve-at-spanos-park/
944,Stockton,http://www.golfcalifornia.com/courses/stockton/,Van Buskirk Park Golf Course,http://www.golfcalifornia.com/courses/stockton/van-buskirk-park-gc/
945,Stockton,http://www.golfcalifornia.com/courses/stockton/,Venetian Gardens Golf Course,http://www.golfcalifornia.com/courses/stockton/venetian-gardens-gc/
946,Studio City,http://www.golfcalifornia.com/courses/studio-city/,Weddington Golf and Tennis Club,http://www.golfcalifornia.com/courses/studio-city/weddington-gc/
947,Suisun City,http://www.golfcalifornia.com/courses/suisun-city/,Green Valley Country Club,http://www.golfcalifornia.com/courses/suisun-city/green-valley-cc/
948,Sun City,http://www.golfcalifornia.com/courses/sun-city/,California Golf & Art Country Club,http://www.golfcalifornia.com/courses/sun-city/california-golf-art-cc/
949,Sun City,http://www.golfcalifornia.com/courses/sun-city/,North Golf Course,http://www.golfcalifornia.com/courses/sun-city/north-gc/
950,Sunland,http://www.golfcalifornia.com/courses/sunland/,Angeles National Golf Club,http://www.golfcalifornia.com/courses/sunland/angeles-national-gc/
951,Sunnyvale,http://www.golfcalifornia.com/courses/sunnyvale/,Moffett Field Golf Club,http://www.golfcalifornia.com/courses/sunnyvale/moffett-field-gc/
952,Sunnyvale,http://www.golfcalifornia.com/courses/sunnyvale/,Sunken Gardens Golf Course,http://www.golfcalifornia.com/courses/sunnyvale/sunken-gardens-gc/
953,Sunnyvale,http://www.golfcalifornia.com/courses/sunnyvale/,Sunnyvale Golf Course,http://www.golfcalifornia.com/courses/sunnyvale/sunnyvale-gc/
954,Susanville,http://www.golfcalifornia.com/courses/susanville/,Diamond Mountain Golf Club,http://www.golfcalifornia.com/courses/susanville/diamond-mountain-gc/
955,Sutter,http://www.golfcalifornia.com/courses/sutter/,Southridge Golf Club,http://www.golfcalifornia.com/courses/sutter/southridge-gc/
956,Sylmar,http://www.golfcalifornia.com/courses/sylmar/,El Cariso Golf Course,http://www.golfcalifornia.com/courses/sylmar/el-cariso-gc/
957,Taft,http://www.golfcalifornia.com/courses/taft/,Buena Vista Golf Course,http://www.golfcalifornia.com/courses/taft/buena-vista-gc/
958,Tahoe City,http://www.golfcalifornia.com/courses/tahoe-city/,Tahoe City Golf Course,http://www.golfcalifornia.com/courses/tahoe-city/tahoe-city-gc/
959,Tarzana,http://www.golfcalifornia.com/courses/tarzana/,El Caballero Country Club,http://www.golfcalifornia.com/courses/tarzana/el-caballero-cc/
960,Tarzana,http://www.golfcalifornia.com/courses/tarzana/,Masters Course at Braemar Country Club,http://www.golfcalifornia.com/courses/tarzana/braemar-cc-east/
961,Tarzana,http://www.golfcalifornia.com/courses/tarzana/,Western Course at Braemar Country Club,http://www.golfcalifornia.com/courses/tarzana/braemar-cc-west/
962,Tehachapi,http://www.golfcalifornia.com/courses/tehachapi/,Horse Thief Country Club,http://www.golfcalifornia.com/courses/tehachapi/horse-thief-cc/
963,Tehachapi,http://www.golfcalifornia.com/courses/tehachapi/,Oak Tree Country Club,http://www.golfcalifornia.com/courses/tehachapi/oak-tree-cc/
964,Temecula,http://www.golfcalifornia.com/courses/temecula/,Creek/Oaks at Temecula Creek Inn Golf Resort,http://www.golfcalifornia.com/courses/temecula/temecula-creek-creek-oaks/
965,Temecula,http://www.golfcalifornia.com/courses/temecula/,CrossCreek Golf Club,http://www.golfcalifornia.com/courses/temecula/crosscreek-gc/
966,Temecula,http://www.golfcalifornia.com/courses/temecula/,Journey at Pechanga,http://www.golfcalifornia.com/courses/temecula/journey-at-pechanga/
967,Temecula,http://www.golfcalifornia.com/courses/temecula/,Legends Golf Club,http://www.golfcalifornia.com/courses/temecula/temeku-hills-gcc/
968,Temecula,http://www.golfcalifornia.com/courses/temecula/,Oak/Stonehouse at Temecula Creek Inn Golf Resort,http://www.golfcalifornia.com/courses/temecula/temecula-creek-oak-stonehouse/
969,Temecula,http://www.golfcalifornia.com/courses/temecula/,Redhawk Golf Course,http://www.golfcalifornia.com/courses/temecula/redhawk-gc/
970,Temecula,http://www.golfcalifornia.com/courses/temecula/,Stonehouse/Creek at Temecula Creek Inn Golf Resort,http://www.golfcalifornia.com/courses/temecula/temecula-creek-stonehouse-creek/
971,Thousand Oaks,http://www.golfcalifornia.com/courses/thousand-oaks/,Los Robles Greens Golf Course,http://www.golfcalifornia.com/courses/thousand-oaks/los-robles-gc/
972,Thousand Oaks,http://www.golfcalifornia.com/courses/thousand-oaks/,Sherwood Country Club,http://www.golfcalifornia.com/courses/thousand-oaks/sherwood-cc/
973,Thousand Oaks,http://www.golfcalifornia.com/courses/thousand-oaks/,Sunset Hills Country Club,http://www.golfcalifornia.com/courses/thousand-oaks/sunset-hills-cc/
974,Thousand Palms,http://www.golfcalifornia.com/courses/thousand-palms/,Ivey Ranch Country Club,http://www.golfcalifornia.com/courses/thousand-palms/ivey-ranch-cc/
975,Thousand Palms,http://www.golfcalifornia.com/courses/thousand-palms/,Par-3 Course at Tri-Palm Country Club,http://www.golfcalifornia.com/courses/thousand-palms/tri-palm-cc-par3/
976,Thousand Palms,http://www.golfcalifornia.com/courses/thousand-palms/,Tri-Palm Country Club,http://www.golfcalifornia.com/courses/thousand-palms/tri-palm-cc/
977,Torrance,http://www.golfcalifornia.com/courses/torrance/,New Horizons Golf Course,http://www.golfcalifornia.com/courses/torrance/new-horizons-gc/
978,Torrance,http://www.golfcalifornia.com/courses/torrance/,Sea Aire Park Golf Course,http://www.golfcalifornia.com/courses/torrance/sea-aire-park-gc/
979,Tracy,http://www.golfcalifornia.com/courses/tracy/,Old River Golf Course,http://www.golfcalifornia.com/courses/tracy/old-river-gc/
980,Tracy,http://www.golfcalifornia.com/courses/tracy/,Tracy Golf & Country Club,http://www.golfcalifornia.com/courses/tracy/tracy-gcc/
981,Tres Pinos,http://www.golfcalifornia.com/courses/tres-pinos/,Pinnacle Hills Golf Course,http://www.golfcalifornia.com/courses/tres-pinos/bolado-park-gc/
982,Trona,http://www.golfcalifornia.com/courses/trona/,Trona Golf Course,http://www.golfcalifornia.com/courses/trona/trona-gc/
983,Truckee,http://www.golfcalifornia.com/courses/truckee/,Coyote Moon Golf Course,http://www.golfcalifornia.com/courses/truckee/coyote-moon-gc/
984,Truckee,http://www.golfcalifornia.com/courses/truckee/,Lahontan Golf Club,http://www.golfcalifornia.com/courses/truckee/lahontan-gc/
985,Truckee,http://www.golfcalifornia.com/courses/truckee/,Martis Camp Club,http://www.golfcalifornia.com/courses/truckee/martis-camp-club/
986,Truckee,http://www.golfcalifornia.com/courses/truckee/,Northstar California Golf Course,http://www.golfcalifornia.com/courses/truckee/northstar-at-tahoe-gc/
987,Truckee,http://www.golfcalifornia.com/courses/truckee/,Old Greenwood Golf Club,http://www.golfcalifornia.com/courses/truckee/old-greenwood-gc/
988,Truckee,http://www.golfcalifornia.com/courses/truckee/,Ponderosa Golf Course,http://www.golfcalifornia.com/courses/truckee/ponderosa-gc/
989,Truckee,http://www.golfcalifornia.com/courses/truckee/,Schaffer's Mill Club,http://www.golfcalifornia.com/courses/truckee/timilick-club/
990,Truckee,http://www.golfcalifornia.com/courses/truckee/,Tahoe Donner Golf Course,http://www.golfcalifornia.com/courses/truckee/tahoe-donner-gc/
991,Truckee,http://www.golfcalifornia.com/courses/truckee/,The Golf Club at Grays‰Ûª Crossing,http://www.golfcalifornia.com/courses/truckee/gc-at-grays-crossing/
992,Truckee,http://www.golfcalifornia.com/courses/truckee/,The Par-3 Course at Lahontan Golf Club,http://www.golfcalifornia.com/courses/truckee/lahontan-gc-par3/
993,Tujunga,http://www.golfcalifornia.com/courses/tujunga/,Verdugo Hills Golf Course,http://www.golfcalifornia.com/courses/tujunga/verdugo-hills-gc/
994,Tulare,http://www.golfcalifornia.com/courses/tulare/,Tulare Golf Course,http://www.golfcalifornia.com/courses/tulare/tulare-gc/
995,Tulelake,http://www.golfcalifornia.com/courses/tulelake/,Indian Camp Golf Course,http://www.golfcalifornia.com/courses/tulelake/indian-camp-gc/
996,Turlock,http://www.golfcalifornia.com/courses/turlock/,Turlock Golf & Country Club,http://www.golfcalifornia.com/courses/turlock/turlock-gcc/
997,Tustin,http://www.golfcalifornia.com/courses/tustin/,Tustin Ranch Golf Club,http://www.golfcalifornia.com/courses/tustin/tustin-ranch-gc/
998,Twain Harte,http://www.golfcalifornia.com/courses/twain-harte/,Twain Harte Golf Club,http://www.golfcalifornia.com/courses/twain-harte/twain-harte-gc/
999,Twentynine Palms,http://www.golfcalifornia.com/courses/twentynine-palms/,Desert Winds Golf Course,http://www.golfcalifornia.com/courses/twentynine-palms/desert-winds-gc/
1000,Twentynine Palms,http://www.golfcalifornia.com/courses/twentynine-palms/,Roadrunner Dunes Golf Course,http://www.golfcalifornia.com/courses/twentynine-palms/roadrunner-dunes-gc/
1001,Ukiah,http://www.golfcalifornia.com/courses/ukiah/,Ukiah Municipal Golf Course,http://www.golfcalifornia.com/courses/ukiah/ukiah-gc/
1002,Upland,http://www.golfcalifornia.com/courses/upland/,Upland Hills Country Club,http://www.golfcalifornia.com/courses/upland/upland-hills-cc/
1003,Vacaville,http://www.golfcalifornia.com/courses/vacaville/,Cypress Lakes Golf Course,http://www.golfcalifornia.com/courses/vacaville/cypress-lakes-gc/
1004,Vacaville,http://www.golfcalifornia.com/courses/vacaville/,Executive at Green Tree Golf Club,http://www.golfcalifornia.com/courses/vacaville/green-tree-gc-exec/
1005,Vacaville,http://www.golfcalifornia.com/courses/vacaville/,Green Tree Golf Club,http://www.golfcalifornia.com/courses/vacaville/green-tree-gc/
1006,Valencia,http://www.golfcalifornia.com/courses/valencia/,Executive at Vista Valencia Golf Course,http://www.golfcalifornia.com/courses/valencia/vista-valencia-gc-exec/
1007,Valencia,http://www.golfcalifornia.com/courses/valencia/,Par-3 at Vista Valencia Golf Course,http://www.golfcalifornia.com/courses/valencia/vista-valencia-gc-par3/
1008,Valencia,http://www.golfcalifornia.com/courses/valencia/,TPC Valencia,http://www.golfcalifornia.com/courses/valencia/tpc-at-valencia/
1009,Valencia,http://www.golfcalifornia.com/courses/valencia/,Valencia Country Club,http://www.golfcalifornia.com/courses/valencia/valencia-cc/
1010,Vallejo,http://www.golfcalifornia.com/courses/vallejo/,East Course at Blue Rock Springs,http://www.golfcalifornia.com/courses/vallejo/blue-rock-springs-east/
1011,Vallejo,http://www.golfcalifornia.com/courses/vallejo/,Hiddenbrooke Golf Club,http://www.golfcalifornia.com/courses/vallejo/hiddenbrooke-gc/
1012,Vallejo,http://www.golfcalifornia.com/courses/vallejo/,Joe Mortara Golf Course,http://www.golfcalifornia.com/courses/vallejo/joe-mortara-gc/
1013,Vallejo,http://www.golfcalifornia.com/courses/vallejo/,Mare Island Golf Club,http://www.golfcalifornia.com/courses/vallejo/mare-island-gc/
1014,Vallejo,http://www.golfcalifornia.com/courses/vallejo/,West Course at Blue Rock Springs,http://www.golfcalifornia.com/courses/vallejo/blue-rock-springs-west/
1015,Valley Center,http://www.golfcalifornia.com/courses/valley-center/,Skyline Ranch Country Club,http://www.golfcalifornia.com/courses/valley-center/skyline-ranch-cc/
1016,Valley Center,http://www.golfcalifornia.com/courses/valley-center/,Woods Valley Golf Club,http://www.golfcalifornia.com/courses/valley-center/woods-valley-gc/
1017,Valley Springs,http://www.golfcalifornia.com/courses/valley-springs/,La Contenta Golf Course,http://www.golfcalifornia.com/courses/valley-springs/la-contenta-gc/
1018,Valley Springs,http://www.golfcalifornia.com/courses/valley-springs/,Trinitas Golf Club,http://www.golfcalifornia.com/courses/valley-springs/trinitas/
1019,Van Nuys,http://www.golfcalifornia.com/courses/van-nuys/,Executive at Van Nuys Golf Course,http://www.golfcalifornia.com/courses/van-nuys/van-nuys-9hole/
1020,Van Nuys,http://www.golfcalifornia.com/courses/van-nuys/,Van Nuys Golf Course,http://www.golfcalifornia.com/courses/van-nuys/van-nuys-gc/
1021,Van Nuys,http://www.golfcalifornia.com/courses/van-nuys/,Woodley Lakes Golf Course,http://www.golfcalifornia.com/courses/van-nuys/woodley-lakes-gc/
1022,Vandenberg AFB,http://www.golfcalifornia.com/courses/vandenberg-afb/,Marshallia Ranch Golf Course,http://www.golfcalifornia.com/courses/vandenberg-afb/marshallia-ranch-gc/
1023,Venice,http://www.golfcalifornia.com/courses/venice/,Penmar Golf Course,http://www.golfcalifornia.com/courses/venice/penmar-gc/
1024,Ventura,http://www.golfcalifornia.com/courses/ventura/,Buenaventura Golf Course,http://www.golfcalifornia.com/courses/ventura/buenaventura-gc/
1025,Ventura,http://www.golfcalifornia.com/courses/ventura/,Olivas Links,http://www.golfcalifornia.com/courses/ventura/olivas-links/
1026,Ventura,http://www.golfcalifornia.com/courses/ventura/,Saticoy Golf Course,http://www.golfcalifornia.com/courses/ventura/saticoy-gc/
1027,Victorville,http://www.golfcalifornia.com/courses/victorville/,Green Tree Golf Course,http://www.golfcalifornia.com/courses/victorville/green-tree-gc/
1028,Victorville,http://www.golfcalifornia.com/courses/victorville/,Spring Valley Lake Country Club,http://www.golfcalifornia.com/courses/victorville/spring-valley-lake-cc/
1029,Victorville,http://www.golfcalifornia.com/courses/victorville/,Westwinds Golf Course,http://www.golfcalifornia.com/courses/victorville/westwinds-gc/
1030,Visalia,http://www.golfcalifornia.com/courses/visalia/,Lakes/Valley at Valley Oaks Golf Course,http://www.golfcalifornia.com/courses/visalia/valley-oaks-gc-lakes-valley/
1031,Visalia,http://www.golfcalifornia.com/courses/visalia/,Oaks/Lakes at Valley Oaks Golf Course,http://www.golfcalifornia.com/courses/visalia/valley-oaks-gc-oaks-lakes/
1032,Visalia,http://www.golfcalifornia.com/courses/visalia/,Valley/Oaks at Valley Oaks Golf Course,http://www.golfcalifornia.com/courses/visalia/valley-oaks-gc-valley-oaks/
1033,Visalia,http://www.golfcalifornia.com/courses/visalia/,Visalia Country Club,http://www.golfcalifornia.com/courses/visalia/visalia-cc/
1034,Vista,http://www.golfcalifornia.com/courses/vista/,Shadowridge Country Club,http://www.golfcalifornia.com/courses/vista/shadowridge-cc/
1035,Vista,http://www.golfcalifornia.com/courses/vista/,Vista Valley Country Club,http://www.golfcalifornia.com/courses/vista/vista-valley-cc/
1036,Walnut,http://www.golfcalifornia.com/courses/walnut/,Royal Vista Golf Club,http://www.golfcalifornia.com/courses/walnut/royal-vista-gc-south-east/
1037,Walnut Creek,http://www.golfcalifornia.com/courses/walnut-creek/,Boundary Oak Golf Course,http://www.golfcalifornia.com/courses/walnut-creek/boundary-oak-gc/
1038,Walnut Creek,http://www.golfcalifornia.com/courses/walnut-creek/,Diablo Hills Golf Course,http://www.golfcalifornia.com/courses/walnut-creek/diablo-hills-gc/
1039,Walnut Creek,http://www.golfcalifornia.com/courses/walnut-creek/,The Creekside Golf Course at Rossmoor Golf Club,http://www.golfcalifornia.com/courses/walnut-creek/rossmoor-gc-creekside/
1040,Walnut Creek,http://www.golfcalifornia.com/courses/walnut-creek/,The Dollar Ranch Golf Course at Rossmoor Golf Club,http://www.golfcalifornia.com/courses/walnut-creek/rossmoor-gc-dollar-ranch/
1041,Warner Springs,http://www.golfcalifornia.com/courses/warner-springs/,Warner Springs Ranch,http://www.golfcalifornia.com/courses/warner-springs/warner-springs-ranch/
1042,Watsonville,http://www.golfcalifornia.com/courses/watsonville/,Casserly Par-3 Golf Course,http://www.golfcalifornia.com/courses/watsonville/casserly-par3/
1043,Watsonville,http://www.golfcalifornia.com/courses/watsonville/,Spring Hills Golf Course,http://www.golfcalifornia.com/courses/watsonville/spring-hills-gc/
1044,Wawona,http://www.golfcalifornia.com/courses/wawona/,Wawona Hotel Golf Course,http://www.golfcalifornia.com/courses/wawona/wawona-hotel-gc/
1045,Weaverville,http://www.golfcalifornia.com/courses/weaverville/,Trinity Alps Golf Course,http://www.golfcalifornia.com/courses/weaverville/trinity-alps-gc/
1046,Weed,http://www.golfcalifornia.com/courses/weed/,Championship at Lake Shastina Golf Resort,http://www.golfcalifornia.com/courses/weed/shastina-resort-championship/
1047,Weed,http://www.golfcalifornia.com/courses/weed/,Scottish Links at Lake Shastina Golf Resort,http://www.golfcalifornia.com/courses/weed/shastina-resort-scottish-links/
1048,Weed,http://www.golfcalifornia.com/courses/weed/,Weed Golf Course,http://www.golfcalifornia.com/courses/weed/weed-gc/
1049,West Covina,http://www.golfcalifornia.com/courses/west-covina/,South Hills Country Club,http://www.golfcalifornia.com/courses/west-covina/south-hills-cc/
1050,Westlake Village,http://www.golfcalifornia.com/courses/westlake-village/,Lakes/Valley at North Ranch Country Club,http://www.golfcalifornia.com/courses/westlake-village/north-ranch-cc-lakes-valley/
1051,Westlake Village,http://www.golfcalifornia.com/courses/westlake-village/,Oaks/Lakes at North Ranch Country Club,http://www.golfcalifornia.com/courses/westlake-village/north-ranch-cc-oaks-lakes/
1052,Westlake Village,http://www.golfcalifornia.com/courses/westlake-village/,Sherwood Lakes Club,http://www.golfcalifornia.com/courses/westlake-village/sherwood-lakes-club/
1053,Westlake Village,http://www.golfcalifornia.com/courses/westlake-village/,Valley/Oaks at North Ranch Country Club,http://www.golfcalifornia.com/courses/westlake-village/north-ranch-cc-valley-oaks/
1054,Westlake Village,http://www.golfcalifornia.com/courses/westlake-village/,Westlake Golf Course,http://www.golfcalifornia.com/courses/westlake-village/westlake-gc/
1055,Westwood,http://www.golfcalifornia.com/courses/westwood/,Lake Almanor Country Club,http://www.golfcalifornia.com/courses/westwood/lake-almanor-cc/
